324	48.6111	4.875	6.7576	7.275	0.45313
325	12.8472	4.5	8.0744	2.575	0.85938
326	28.125	9.25	9.2511	4.6375	0.82813
327	15.2778	10.625	10.4753	5.5125	0.85938
328	10.9954	12.5	11.9805	6.2875	1
329	13.5417	12.375	12.9078	5.375	0.95313
330	5.9028	10	10.5467	5.1625	0.95313
331	16.5509	4.125	7.0623	5.2625	0.78125
332	46.1806	-0.625	4.7396	3.1	0.09375
333	16.088	-0.25	5.38	1.4125	0.90625
334	6.8287	1.25	6.3413	1.8	1
335	15.162	1.375	5.3646	5.9	0.71875
336	38.6574	-2.9375	4.2165	2.325	0.34375
337	13.7731	-3.875	4.1066	5.425	0.875
338	9.375	-2.125	4.8838	5.1375	0.8125
339	22.9167	-6.875	3.5313	2.45	0.71875
340	28.7037	-8.5	2.9473	3.7375	0.5625
341	21.6435	-7.5	3.117	5.15	0.71875
342	41.8981	-10.2857	2.4745	3.2286	0.625
343	40.3935	-10.375	2.5238	3.4875	0.375
344	22.8009	-1.625	4.5538	7.8375	0.89063
345	21.5278	0.71429	4.381	8	0.98214
346	4.7454	3.75	7.2222	8.55	1
347	8.3333	7.25	8.6976	5.9125	0.96875
348	15.2778	6.25	7.8007	7	0.96875
349	11.8056	8	8.6546	6.9875	0.82813
350	20.8333	8.125	8.6095	7.05	0.6875
351	22.9167	4.2857	6.6579	6.3714	0.67857
352	28.8194	2.125	6.3018	2.3125	0.5625
353	25	0.25	4.9831	3.85	0.45313
354	25.5787	0.5	5.9543	1.55	0.79688
355	9.4907	0.5	6.0688	2.725	0.75
356	31.8287	1.5	6.0866	1.675	0.75
357	15.3935	1.5	6.4095	3.225	0.79688
358	5.787	5.2857	8.1648	6.3	1
359	11.6898	7.75	8.8305	5.5375	0.92188
360	14.2361	8.75	8.6592	5.9	0.82813
361	27.4306	2.75	6.6056	4.5	0.5625
362	25.8102	1.5	6.2875	1.6625	0.875
363	16.7824	0.5	5.753	3.725	0.95313
364	7.7546	3.125	6.8915	5.65	1
365	12.6157	6.25	7.9955	6.6875	1
366	8.1019	5.75	7.2051	7.775	1
367	23.7269	2.75	6.0085	11.85	0.92188
368	11.3426	2.75	6.3276	8.725	0.79688
369	2.4306	6.375	8.4694	8.275	0.95313
370	10.1852	2.625	6.3535	6.5	0.6875
371	22.1065	-0.875	5.339	3.2	0.73438
372	29.1667	-4.25	3.8122	1.55	0.57813
373	24.3056	-6.125	3.1037	2.3125	0.4375
374	41.2037	-8.75	2.6865	2.05	0.39063
375	8.4491	-2.1667	4.7521	4.7833	0.97917
376	9.4907	0	5.7895	2.45	1
377	17.1296	-0.75	5.0207	2.5625	0.89063
378	40.2778	-3.375	4.1921	4.475	0.85938
379	41.8981	-1	5.058	4.7375	0.60938
380	20.9491	-1.875	4.7068	7.45	0.78125
381	39.8148	1.125	5.5122	8.075	0.64063
382	32.5231	-1.1429	4.76	8.8857	0.69643
