382	42.2	0.1	3.6939	1.8417	0.4726
383	34.1	0.2	3.7208	2.3917	0.71972
384	11.7	-1.2	3.3595	1.8542	1
385	18.3	0	3.6672	2.5167	1
386	18.5	0.6	3.8302	1.1875	1
387	19.5	3.2	4.6128	2.2917	1
388	25.9	4.7	5.1257	4.3375	1
389	19.9	3.8	4.8122	4.625	1
390	22.1	2.5	4.3893	2.0583	1
391	15.8	6.7	5.8876	2.2625	1
392	31.6	2.1	4.2659	3.6833	0.93522
393	8.4	4	4.8804	2.8125	1
394	14.3	5.8	5.5332	2.4875	1
395	28.9	0.9	3.914	2.5083	1
396	42.1	0	3.6672	1.4542	0.76875
397	10.9	8	6.4348	3.1917	1
398	36.4	3.6	4.7449	2.7875	0.9239
399	43.2	1.2	3.9995	1.5208	0.80173
400	11.2	5.4	5.3819	3.5542	1
401	39.9	5.2	5.3076	3.5875	0.90207
402	9.7	8.2	6.5228	3.5167	1
403	14.8	4.9	5.1978	4.5792	1
404	39.8	0.2	3.7208	2.4417	0.95157
405	61.4	-0.6	3.5104	2.3833	0.57777
406	51	-1.5	3.2863	1.1458	0.78388
407	22	3	4.5479	0.96667	1
408	38.2	6.9	5.969	3.1958	1
409	53.1	5.7	5.495	1.3917	0.80294
410	20.1	5.4	5.3819	0.6	1
411	17.1	6.4	5.7673	2.3292	1
412	43.3	5.4	5.3819	2.9667	1
413	29.6	5	5.2342	4.2417	1
414	24.7	3.6	4.7449	2.6875	1
415	29.1	4.5	5.0545	2.3542	1
416	73.5	4	4.8804	2.9417	0.62249
417	62.5	6.7	5.8876	2.4458	0.8008
418	88.9	4	4.8804	3.3833	0.44687
419	44.6	3.1	4.5802	2.4833	1
420	51.7	3.2	4.6128	1.3417	0.99825
421	54.3	0.6	3.8302	0.27083	0.97722
422	54.4	0.2	3.7208	0.49167	0.98983
423	55.7	2.8	4.4839	1.4792	0.98674
424	11.3	7.6	6.2619	4.1917	1
425	22.4	9.2	6.9791	3.2875	1
426	85.8	2.4	4.3582	2.4125	0.65934
427	59.9	2.4	4.3582	1.7083	0.98898
